restaurant_id,name,cuisine,price_range,neighborhood,ambiance,description,rating,latitude,longitude
rest_0778,Cafe Vietnamese Spot,Vietnamese,$$$,Chelsea,Trendy,Vietnamese restaurant in Chelsea with trendy atmosphere. $$$ price range.,2.5,40.707686207527615,-73.94993757319295
rest_0779,Bistro Korean Spot,Korean,$$$,Astoria,Bar atmosphere,Korean restaurant in Astoria with bar atmosphere atmosphere. $$$ price range.,4.2,40.779451554449075,-73.92929135227334
rest_0780,Kitchen French Spot,French,$$$$,Williamsburg,Romantic,French restaurant in Williamsburg with romantic atmosphere. $$$$ price range.,2.7,40.72323843230561,-73.97189955010913
rest_0781,Cafe Greek Corner,Greek,$$$$,Manhattan,Fast-casual,Greek restaurant in Manhattan with fast-casual atmosphere. $$$$ price range.,3.4,40.78034827432969,-73.90707719463683
rest_0782,Cafe Korean Place,Korean,$,Tribeca,Trendy,Korean restaurant in Tribeca with trendy atmosphere. $ price range.,4.7,40.73214957012479,-73.95235630136563
rest_0783,Kitchen Spanish House,Spanish,$$,Brooklyn,Family-friendly,Spanish restaurant in Brooklyn with family-friendly atmosphere. $$ price range.,3.8,40.7226028997816,-73.93595239578242
rest_0784,Bistro French Place,French,$$$$,Astoria,Family-friendly,French restaurant in Astoria with family-friendly atmosphere. $$$$ price range.,4.0,40.735781408411356,-73.93521825540095
rest_0785,The American Place,American,$$$,Park Slope,Bar atmosphere,American restaurant in Park Slope with bar atmosphere atmosphere. $$$ price range.,4.2,40.71229206784654,-73.91113409197347
rest_0786,Bistro Mexican Place,Mexican,$$,Downtown,Romantic,Mexican restaurant in Downtown with romantic atmosphere. $$ price range.,1.6,40.75858647884535,-73.93752161372106
rest_0787,Bistro Mexican Spot,Mexican,$$$$,Tribeca,Cozy,Mexican restaurant in Tribeca with cozy atmosphere. $$$$ price range.,4.1,40.707177580622655,-73.93173827787767
rest_0788,Kitchen Greek House,Greek,$$$,Bronx,Casual,Greek restaurant in Bronx with casual atmosphere. $$$ price range.,4.6,40.78225347943842,-73.91960414924475
rest_0789,Cafe Greek Spot,Greek,$$,Chelsea,Bar atmosphere,Greek restaurant in Chelsea with bar atmosphere atmosphere. $$ price range.,3.2,40.75525009674079,-73.94798301076892
rest_0790,Kitchen Greek Place,Greek,$$$,SoHo,Outdoor seating,Greek restaurant in SoHo with outdoor seating atmosphere. $$$ price range.,4.3,40.72714093804467,-73.95033045771821
rest_0791,Bamboo Ramen,Japanese,$$$$,Chelsea,Trendy,Japanese restaurant in Chelsea with trendy atmosphere. $$$$ price range.,3.6,40.728427409292756,-73.98661716370003
rest_0792,Kitchen French House,French,$$$,Williamsburg,Bar atmosphere,French restaurant in Williamsburg with bar atmosphere atmosphere. $$$ price range.,3.6,40.77486452341262,-73.9682413204739
rest_0793,Zen Garden,Japanese,$$,Bronx,Romantic,Japanese restaurant in Bronx with romantic atmosphere. $$ price range.,4.1,40.70001346930045,-73.94888708607628
rest_0794,Bistro American Place,American,$$$,Chelsea,Upscale,American restaurant in Chelsea with upscale atmosphere. $$$ price range.,3.7,40.783933849235595,-73.99961800773414
rest_0795,Cafe Greek House,Greek,$$$$,Williamsburg,Family-friendly,Greek restaurant in Williamsburg with family-friendly atmosphere. $$$$ price range.,4.1,40.72468238692019,-73.92590959438479
rest_0796,The Indian Corner,Indian,$$,SoHo,Trendy,Indian restaurant in SoHo with trendy atmosphere. $$ price range.,3.5,40.736023391880046,-73.97296067136155
rest_0797,The French Place,French,$$$$,Midtown,Fine Dining,French restaurant in Midtown with fine dining atmosphere. $$$$ price range.,3.8,40.78427119021605,-73.96866520824149
rest_0798,The Ethiopian House,Ethiopian,$,Downtown,Upscale,Ethiopian restaurant in Downtown with upscale atmosphere. $ price range.,4.2,40.743381741957656,-73.90900568561456
rest_0799,Bistro Mediterranean Corner,Mediterranean,$$,Midtown,Upscale,Mediterranean restaurant in Midtown with upscale atmosphere. $$ price range.,4.2,40.73773180539632,-73.90359215835099
rest_0800,Cafe Korean Corner,Korean,$$$,Astoria,Family-friendly,Korean restaurant in Astoria with family-friendly atmosphere. $$$ price range.,4.2,40.74938140404569,-73.96123511945444
rest_0801,Luigi Bistro,Italian,$,SoHo,Cozy,Italian restaurant in SoHo with cozy atmosphere. $ price range.,3.5,40.76327118787486,-73.92961429083657
rest_0802,Cafe Brazilian Corner,Brazilian,$$$,Park Slope,Fast-casual,Brazilian restaurant in Park Slope with fast-casual atmosphere. $$$ price range.,4.8,40.79660475051286,-73.92389622097492
rest_0803,Bistro Brazilian Spot,Brazilian,$$$$,Park Slope,Outdoor seating,Brazilian restaurant in Park Slope with outdoor seating atmosphere. $$$$ price range.,5.0,40.795077270773135,-73.92974594984652
rest_0804,Bistro Lebanese Spot,Lebanese,$$,Midtown,Fast-casual,Lebanese restaurant in Midtown with fast-casual atmosphere. $$ price range.,3.5,40.77818238633449,-73.93558507785241
rest_0805,The German House,German,$$$,Brooklyn,Trendy,German restaurant in Brooklyn with trendy atmosphere. $$$ price range.,3.7,40.70481860123933,-73.96399495340991
rest_0806,Kitchen Turkish House,Turkish,$$,Bronx,Trendy,Turkish restaurant in Bronx with trendy atmosphere. $$ price range.,4.0,40.74327291360197,-73.95423003948407
rest_0807,Kitchen Lebanese Spot,Lebanese,$$$$,Manhattan,Casual,Lebanese restaurant in Manhattan with casual atmosphere. $$$$ price range.,4.5,40.720888272400515,-73.96312928291353
rest_0808,Cafe Korean Place,Korean,$,Park Slope,Cozy,Korean restaurant in Park Slope with cozy atmosphere. $ price range.,3.6,40.77675676285179,-73.95834955680961
rest_0809,Cafe Ethiopian Place,Ethiopian,$$$$,Williamsburg,Romantic,Ethiopian restaurant in Williamsburg with romantic atmosphere. $$$$ price range.,3.9,40.78221798868164,-73.91496519988802
rest_0810,Kitchen Spanish Corner,Spanish,$$,Manhattan,Fine Dining,Spanish restaurant in Manhattan with fine dining atmosphere. $$ price range.,4.5,40.7472281804163,-73.91198432620786
rest_0811,Bistro Turkish Place,Turkish,$$$,Manhattan,Outdoor seating,Turkish restaurant in Manhattan with outdoor seating atmosphere. $$$ price range.,3.1,40.72157406791765,-73.932218679969
rest_0812,Bistro Thai House,Thai,$,Brooklyn,Family-friendly,Thai restaurant in Brooklyn with family-friendly atmosphere. $ price range.,2.8,40.71366009036512,-73.93483602395227
rest_0813,Kitchen Brazilian Corner,Brazilian,$$$$,Manhattan,Bar atmosphere,Brazilian restaurant in Manhattan with bar atmosphere atmosphere. $$$$ price range.,4.7,40.77385974581323,-73.96843726562366
rest_0814,The Vietnamese Corner,Vietnamese,$,Brooklyn,Casual,Vietnamese restaurant in Brooklyn with casual atmosphere. $ price range.,3.0,40.77132068832826,-73.9800784725106
rest_0815,Kitchen Mexican House,Mexican,$$$,Manhattan,Family-friendly,Mexican restaurant in Manhattan with family-friendly atmosphere. $$$ price range.,5.3,40.789021500263615,-73.97125904035344
rest_0816,Kitchen Korean Corner,Korean,$,Brooklyn,Casual,Korean restaurant in Brooklyn with casual atmosphere. $ price range.,3.6,40.71115122123213,-73.94841380972878
rest_0817,Bistro Vietnamese Place,Vietnamese,$$$$,Manhattan,Fast-casual,Vietnamese restaurant in Manhattan with fast-casual atmosphere. $$$$ price range.,3.9,40.7267592676728,-73.91645197742578
rest_0818,Golden House,Chinese,$$$,Midtown,Family-friendly,Chinese restaurant in Midtown with family-friendly atmosphere. $$$ price range.,3.8,40.74928645844474,-73.95957102527451
rest_0819,Cafe Spanish Corner,Spanish,$,Park Slope,Fast-casual,Spanish restaurant in Park Slope with fast-casual atmosphere. $ price range.,3.2,40.75309376784121,-73.94048683250944
rest_0820,Cafe Mediterranean Place,Mediterranean,$$$$,Downtown,Fine Dining,Mediterranean restaurant in Downtown with fine dining atmosphere. $$$$ price range.,4.0,40.79634992408876,-73.94809677198705
rest_0821,Cafe Brazilian Place,Brazilian,$$,Tribeca,Casual,Brazilian restaurant in Tribeca with casual atmosphere. $$ price range.,3.8,40.76775422674589,-73.96881361420832
rest_0822,Bistro Mexican Spot,Mexican,$$,Astoria,Upscale,Mexican restaurant in Astoria with upscale atmosphere. $$ price range.,4.6,40.752129604765415,-73.90239861767209
rest_0823,The French Spot,French,$,Tribeca,Outdoor seating,French restaurant in Tribeca with outdoor seating atmosphere. $ price range.,4.6,40.71255502147627,-73.99830523351105
rest_0824,The Lebanese Corner,Lebanese,$$$,Queens,Cozy,Lebanese restaurant in Queens with cozy atmosphere. $$$ price range.,4.5,40.71202072291206,-73.97344171670414
rest_0825,Bistro Mexican House,Mexican,$$,SoHo,Upscale,Mexican restaurant in SoHo with upscale atmosphere. $$ price range.,4.5,40.701755236336666,-73.97066913892195
rest_0826,Kitchen French Corner,French,$$$,Chelsea,Fine Dining,French restaurant in Chelsea with fine dining atmosphere. $$$ price range.,4.1,40.73480955931683,-73.96282607050937
rest_0827,Mario Pizzeria,Italian,$,Chelsea,Fast-casual,Italian restaurant in Chelsea with fast-casual atmosphere. $ price range.,5.2,40.70013536257155,-73.97001994724347
rest_0828,Sakura Garden,Japanese,$$,Brooklyn,Fast-casual,Japanese restaurant in Brooklyn with fast-casual atmosphere. $$ price range.,4.1,40.784706082698385,-73.99764050353545
rest_0829,Golden Palace,Chinese,$,Bronx,Family-friendly,Chinese restaurant in Bronx with family-friendly atmosphere. $ price range.,4.0,40.78985606046748,-73.92168015867014
rest_0830,Bistro Lebanese Place,Lebanese,$$,Bronx,Outdoor seating,Lebanese restaurant in Bronx with outdoor seating atmosphere. $$ price range.,3.8,40.73980052929545,-73.96970842711669
rest_0831,Bistro Thai Corner,Thai,$,Tribeca,Upscale,Thai restaurant in Tribeca with upscale atmosphere. $ price range.,5.2,40.706569485895436,-73.97717646365064
rest_0832,Bistro Mediterranean Place,Mediterranean,$,Astoria,Fast-casual,Mediterranean restaurant in Astoria with fast-casual atmosphere. $ price range.,3.9,40.77474444065967,-73.9526190171602
rest_0833,Bistro Thai Place,Thai,$$,Park Slope,Cozy,Thai restaurant in Park Slope with cozy atmosphere. $$ price range.,2.7,40.70578444494472,-73.90422101990119
rest_0834,Cafe Mediterranean Place,Mediterranean,$$,Midtown,Outdoor seating,Mediterranean restaurant in Midtown with outdoor seating atmosphere. $$ price range.,4.0,40.79627683502532,-73.99243949593833
rest_0835,Kitchen American House,American,$$$,Park Slope,Cozy,American restaurant in Park Slope with cozy atmosphere. $$$ price range.,4.2,40.73656807482614,-73.97746187319933
rest_0836,The Turkish Spot,Turkish,$$$$,Tribeca,Family-friendly,Turkish restaurant in Tribeca with family-friendly atmosphere. $$$$ price range.,3.7,40.7622413641566,-73.92186781442527
rest_0837,Kitchen Korean Corner,Korean,$$$,Tribeca,Fine Dining,Korean restaurant in Tribeca with fine dining atmosphere. $$$ price range.,3.7,40.75782983994203,-73.98530372904118
rest_0838,Bistro Turkish Spot,Turkish,$$$$,Park Slope,Family-friendly,Turkish restaurant in Park Slope with family-friendly atmosphere. $$$$ price range.,4.4,40.7388165706127,-73.9325869704464
rest_0839,The German House,German,$$$,Midtown,Fine Dining,German restaurant in Midtown with fine dining atmosphere. $$$ price range.,4.9,40.725990497924286,-73.96548077915058
rest_0840,The Indian Place,Indian,$$,Downtown,Romantic,Indian restaurant in Downtown with romantic atmosphere. $$ price range.,3.8,40.74699882681579,-73.9109858862604
rest_0841,Kitchen Thai Place,Thai,$,Downtown,Bar atmosphere,Thai restaurant in Downtown with bar atmosphere atmosphere. $ price range.,4.4,40.77077213502675,-73.99377967738353
rest_0842,Cafe Turkish House,Turkish,$$$,Downtown,Cozy,Turkish restaurant in Downtown with cozy atmosphere. $$$ price range.,3.3,40.71342748509023,-73.90420658789432
rest_0843,Bella Bistro,Italian,$$,SoHo,Fast-casual,Italian restaurant in SoHo with fast-casual atmosphere. $$ price range.,5.7,40.75296597239456,-73.97581067058871
rest_0844,Lucky Garden,Chinese,$$$,Park Slope,Upscale,Chinese restaurant in Park Slope with upscale atmosphere. $$$ price range.,5.6,40.70762392179736,-73.97252961849522
rest_0845,Bistro Mediterranean House,Mediterranean,$,Tribeca,Fine Dining,Mediterranean restaurant in Tribeca with fine dining atmosphere. $ price range.,4.0,40.7806965490884,-73.95403351295974
rest_0846,Kitchen Thai Corner,Thai,$,Midtown,Romantic,Thai restaurant in Midtown with romantic atmosphere. $ price range.,2.2,40.704389994264304,-73.98342502201798
rest_0847,Kitchen Thai House,Thai,$$,Chelsea,Family-friendly,Thai restaurant in Chelsea with family-friendly atmosphere. $$ price range.,5.2,40.74455416387419,-73.9790814534592
rest_0848,The Greek Corner,Greek,$$$$,Tribeca,Upscale,Greek restaurant in Tribeca with upscale atmosphere. $$$$ price range.,3.7,40.79606269755132,-73.98030742955466
rest_0849,Cafe French Place,French,$$$$,Park Slope,Cozy,French restaurant in Park Slope with cozy atmosphere. $$$$ price range.,4.5,40.79514298103618,-73.90051807060341
rest_0850,Bistro Greek Place,Greek,$$$,Park Slope,Cozy,Greek restaurant in Park Slope with cozy atmosphere. $$$ price range.,2.7,40.743699588566564,-73.94064390646213
rest_0851,Cafe German Place,German,$$$,Chelsea,Romantic,German restaurant in Chelsea with romantic atmosphere. $$$ price range.,4.4,40.70730815620271,-73.93776567353828
rest_0852,Kitchen Ethiopian Place,Ethiopian,$$$,Bronx,Fast-casual,Ethiopian restaurant in Bronx with fast-casual atmosphere. $$$ price range.,4.3,40.775731020713444,-73.98383285637631
rest_0853,Bella Ristorante,Italian,$,Manhattan,Bar atmosphere,Italian restaurant in Manhattan with bar atmosphere atmosphere. $ price range.,4.0,40.7476900106468,-73.9281668824628
rest_0854,Cafe American Spot,American,$,Manhattan,Romantic,American restaurant in Manhattan with romantic atmosphere. $ price range.,4.6,40.76666004790466,-73.98373002561914
rest_0855,Mario Trattoria,Italian,$$$,Park Slope,Outdoor seating,Italian restaurant in Park Slope with outdoor seating atmosphere. $$$ price range.,3.0,40.756508531245274,-73.92283730890215
rest_0856,Dragon House,Chinese,$$$$,Bronx,Family-friendly,Chinese restaurant in Bronx with family-friendly atmosphere. $$$$ price range.,3.7,40.700903846907934,-73.964297065603
rest_0857,Bistro Greek House,Greek,$$,Queens,Trendy,Greek restaurant in Queens with trendy atmosphere. $$ price range.,4.0,40.79261940684317,-73.97713232203964
rest_0858,Bistro Spanish Place,Spanish,$$,Tribeca,Fine Dining,Spanish restaurant in Tribeca with fine dining atmosphere. $$ price range.,3.0,40.73216699896596,-73.91519579103985
rest_0859,The French Spot,French,$$$$,Tribeca,Bar atmosphere,French restaurant in Tribeca with bar atmosphere atmosphere. $$$$ price range.,4.5,40.772886144226995,-73.99046007226868
rest_0860,Lucky House,Chinese,$$$$,Midtown,Casual,Chinese restaurant in Midtown with casual atmosphere. $$$$ price range.,3.7,40.7480890146603,-73.9337565988299
rest_0861,The German Place,German,$$$$,Midtown,Romantic,German restaurant in Midtown with romantic atmosphere. $$$$ price range.,3.9,40.71185026235982,-73.97111150610908
rest_0862,Lucky Palace,Chinese,$$$,Park Slope,Casual,Chinese restaurant in Park Slope with casual atmosphere. $$$ price range.,4.6,40.79932550154229,-73.99550887010044
rest_0863,Kitchen Vietnamese Place,Vietnamese,$$,Brooklyn,Casual,Vietnamese restaurant in Brooklyn with casual atmosphere. $$ price range.,3.9,40.77610079234954,-73.96282759335976
rest_0864,Bistro Turkish Place,Turkish,$,Queens,Upscale,Turkish restaurant in Queens with upscale atmosphere. $ price range.,5.1,40.79184264321454,-73.90490714054975
rest_0865,Kitchen Indian House,Indian,$$,Bronx,Fine Dining,Indian restaurant in Bronx with fine dining atmosphere. $$ price range.,3.5,40.75771225860383,-73.96428788406995
rest_0866,Kitchen Ethiopian Place,Ethiopian,$$$$,Manhattan,Fine Dining,Ethiopian restaurant in Manhattan with fine dining atmosphere. $$$$ price range.,3.5,40.756407402883355,-73.96414215384752
rest_0867,Cafe Indian Place,Indian,$$,Astoria,Outdoor seating,Indian restaurant in Astoria with outdoor seating atmosphere. $$ price range.,4.6,40.765663107370784,-73.97596010871065
rest_0868,Cafe Spanish Corner,Spanish,$$,Park Slope,Bar atmosphere,Spanish restaurant in Park Slope with bar atmosphere atmosphere. $$ price range.,4.0,40.722085278296305,-73.99610700366743
rest_0869,Sakura Sushi,Japanese,$$$,Williamsburg,Cozy,Japanese restaurant in Williamsburg with cozy atmosphere. $$$ price range.,3.2,40.703601881829144,-73.98247782278942
rest_0870,Cafe German Spot,German,$$$$,Bronx,Cozy,German restaurant in Bronx with cozy atmosphere. $$$$ price range.,3.7,40.79504591705753,-73.94183777070108
rest_0871,Bistro Greek Place,Greek,$,Manhattan,Family-friendly,Greek restaurant in Manhattan with family-friendly atmosphere. $ price range.,4.5,40.74366141897688,-73.94199111653306
rest_0872,Cafe Indian Spot,Indian,$$$$,Downtown,Romantic,Indian restaurant in Downtown with romantic atmosphere. $$$$ price range.,5.3,40.72824960659729,-73.96469496083998
rest_0873,Cafe Indian Corner,Indian,$,Midtown,Casual,Indian restaurant in Midtown with casual atmosphere. $ price range.,4.1,40.78940943025332,-73.90535434868497
rest_0874,Bistro American Place,American,$,Bronx,Fine Dining,American restaurant in Bronx with fine dining atmosphere. $ price range.,3.8,40.77803655030068,-73.9523664266699
rest_0875,Cafe Lebanese Corner,Lebanese,$,Bronx,Romantic,Lebanese restaurant in Bronx with romantic atmosphere. $ price range.,4.7,40.74975398521461,-73.97953198909427
rest_0876,Cafe Ethiopian House,Ethiopian,$$$,Park Slope,Fast-casual,Ethiopian restaurant in Park Slope with fast-casual atmosphere. $$$ price range.,3.0,40.73315646990672,-73.914496979838
rest_0877,The Spanish Spot,Spanish,$,Manhattan,Family-friendly,Spanish restaurant in Manhattan with family-friendly atmosphere. $ price range.,4.3,40.720707580921086,-73.99288417148266
rest_0878,The Thai House,Thai,$$$,Downtown,Fast-casual,Thai restaurant in Downtown with fast-casual atmosphere. $$$ price range.,1.9,40.78108785810079,-73.91641740720895
rest_0879,The Spanish House,Spanish,$$$,SoHo,Cozy,Spanish restaurant in SoHo with cozy atmosphere. $$$ price range.,4.2,40.73321910331156,-73.93063819425262
rest_0880,The American Spot,American,$$$$,Queens,Upscale,American restaurant in Queens with upscale atmosphere. $$$$ price range.,4.5,40.71515950748001,-73.9124116916483
rest_0881,Kitchen Lebanese House,Lebanese,$,Brooklyn,Romantic,Lebanese restaurant in Brooklyn with romantic atmosphere. $ price range.,5.0,40.7539094552736,-73.971752757363
rest_0882,Lucky Kitchen,Chinese,$$,Park Slope,Trendy,Chinese restaurant in Park Slope with trendy atmosphere. $$ price range.,3.6,40.71278668012224,-73.92344532494842
rest_0883,Bistro Spanish Spot,Spanish,$$,Downtown,Cozy,Spanish restaurant in Downtown with cozy atmosphere. $$ price range.,3.9,40.70000116347554,-73.95834341715177
rest_0884,The American Spot,American,$$,Park Slope,Trendy,American restaurant in Park Slope with trendy atmosphere. $$ price range.,3.5,40.79730781629723,-73.97738746687503
rest_0885,Cafe Spanish Corner,Spanish,$,Park Slope,Trendy,Spanish restaurant in Park Slope with trendy atmosphere. $ price range.,4.0,40.730419871963626,-73.9696057487745
rest_0886,The Vietnamese Place,Vietnamese,$$$$,SoHo,Family-friendly,Vietnamese restaurant in SoHo with family-friendly atmosphere. $$$$ price range.,4.5,40.77418963269587,-73.91515746209095
rest_0887,Cafe Turkish Place,Turkish,$$,Williamsburg,Romantic,Turkish restaurant in Williamsburg with romantic atmosphere. $$ price range.,3.1,40.74226291970136,-73.96970690943596
rest_0888,Cafe American Corner,American,$$$,Astoria,Outdoor seating,American restaurant in Astoria with outdoor seating atmosphere. $$$ price range.,5.0,40.78167794665056,-73.98183860322435
rest_0889,Cafe Indian Place,Indian,$$,Brooklyn,Trendy,Indian restaurant in Brooklyn with trendy atmosphere. $$ price range.,3.2,40.737094100815774,-73.90980598032509
rest_0890,The Indian Corner,Indian,$$,Bronx,Fine Dining,Indian restaurant in Bronx with fine dining atmosphere. $$ price range.,3.5,40.75906378339946,-73.93389857457527
rest_0891,Bistro Vietnamese Place,Vietnamese,$$,Tribeca,Casual,Vietnamese restaurant in Tribeca with casual atmosphere. $$ price range.,5.1,40.707845581631716,-73.94555030408962
rest_0892,Cafe German Corner,German,$$$,Astoria,Trendy,German restaurant in Astoria with trendy atmosphere. $$$ price range.,3.3,40.77806317174255,-73.94162272194859
rest_0893,Bistro Mexican Corner,Mexican,$$,Brooklyn,Casual,Mexican restaurant in Brooklyn with casual atmosphere. $$ price range.,4.4,40.79522217856976,-73.99575777017931
rest_0894,Bistro Korean House,Korean,$$,SoHo,Casual,Korean restaurant in SoHo with casual atmosphere. $$ price range.,4.5,40.729655991220596,-73.92855758359288
rest_0895,Kitchen Lebanese Spot,Lebanese,$$,Park Slope,Bar atmosphere,Lebanese restaurant in Park Slope with bar atmosphere atmosphere. $$ price range.,2.8,40.775900528252194,-73.98974840359335
rest_0896,Cafe French Corner,French,$$$$,Astoria,Fast-casual,French restaurant in Astoria with fast-casual atmosphere. $$$$ price range.,5.6,40.73692807702155,-73.90670751374304
rest_0897,The Thai Spot,Thai,$$,Downtown,Upscale,Thai restaurant in Downtown with upscale atmosphere. $$ price range.,6.5,40.78275063198732,-73.93027906180905
rest_0898,Cafe German House,German,$$,Tribeca,Romantic,German restaurant in Tribeca with romantic atmosphere. $$ price range.,3.7,40.79209945210965,-73.93054045727467
rest_0899,Bistro French Place,French,$$$$,Chelsea,Fast-casual,French restaurant in Chelsea with fast-casual atmosphere. $$$$ price range.,5.4,40.77289810616558,-73.91383090962127
rest_0900,Kitchen Korean Spot,Korean,$$$$,Williamsburg,Casual,Korean restaurant in Williamsburg with casual atmosphere. $$$$ price range.,4.7,40.71952406029565,-73.96546580477552
rest_0901,Kitchen Spanish Place,Spanish,$,Park Slope,Fine Dining,Spanish restaurant in Park Slope with fine dining atmosphere. $ price range.,3.5,40.73356104542699,-73.90214745316109
rest_0902,Imperial Garden,Chinese,$$,Park Slope,Outdoor seating,Chinese restaurant in Park Slope with outdoor seating atmosphere. $$ price range.,4.4,40.772705676161536,-73.94379272055974
rest_0903,Cafe Ethiopian Spot,Ethiopian,$$$$,Park Slope,Casual,Ethiopian restaurant in Park Slope with casual atmosphere. $$$$ price range.,4.6,40.79470906671085,-73.95037412471177
rest_0904,Kitchen Brazilian Corner,Brazilian,$$$$,Manhattan,Trendy,Brazilian restaurant in Manhattan with trendy atmosphere. $$$$ price range.,3.1,40.778620565226106,-73.92655560679245
rest_0905,Cafe German Place,German,$$$,Chelsea,Casual,German restaurant in Chelsea with casual atmosphere. $$$ price range.,3.7,40.738435503852415,-73.99748065860408
rest_0906,The Brazilian Corner,Brazilian,$,Tribeca,Outdoor seating,Brazilian restaurant in Tribeca with outdoor seating atmosphere. $ price range.,2.8,40.770487101004335,-73.91828718579845
rest_0907,Bistro Ethiopian Place,Ethiopian,$$,Williamsburg,Upscale,Ethiopian restaurant in Williamsburg with upscale atmosphere. $$ price range.,3.7,40.754643031607785,-73.9032964724744
rest_0908,Mario Bistro,Italian,$$,Astoria,Bar atmosphere,Italian restaurant in Astoria with bar atmosphere atmosphere. $$ price range.,4.0,40.77184539473225,-73.91373595288509
rest_0909,Sakura Sushi,Japanese,$$$,Bronx,Family-friendly,Japanese restaurant in Bronx with family-friendly atmosphere. $$$ price range.,3.5,40.71792556119078,-73.91999965182363
rest_0910,The Mexican Place,Mexican,$$$$,SoHo,Cozy,Mexican restaurant in SoHo with cozy atmosphere. $$$$ price range.,2.3,40.71317150285791,-73.91347042410911
rest_0911,Kitchen Turkish House,Turkish,$$,Williamsburg,Outdoor seating,Turkish restaurant in Williamsburg with outdoor seating atmosphere. $$ price range.,4.9,40.715727320817976,-73.96902121407909
rest_0912,Cafe French Corner,French,$$$,Chelsea,Family-friendly,French restaurant in Chelsea with family-friendly atmosphere. $$$ price range.,4.6,40.767270299420886,-73.92033186028087
rest_0913,Bistro French Place,French,$,Williamsburg,Trendy,French restaurant in Williamsburg with trendy atmosphere. $ price range.,3.7,40.72504678987925,-73.9375125900393
rest_0914,Cafe American House,American,$$,Midtown,Family-friendly,American restaurant in Midtown with family-friendly atmosphere. $$ price range.,5.0,40.790608706048125,-73.99878432285226
rest_0915,Kitchen Mediterranean House,Mediterranean,$,Astoria,Fast-casual,Mediterranean restaurant in Astoria with fast-casual atmosphere. $ price range.,4.2,40.76740199190588,-73.99481642008803
rest_0916,Kitchen Lebanese Place,Lebanese,$$,Queens,Bar atmosphere,Lebanese restaurant in Queens with bar atmosphere atmosphere. $$ price range.,2.6,40.730677659952214,-73.96470414965476
rest_0917,The German Corner,German,$$$$,Midtown,Bar atmosphere,German restaurant in Midtown with bar atmosphere atmosphere. $$$$ price range.,4.3,40.76212924490496,-73.96659500343313
rest_0918,Cafe Ethiopian House,Ethiopian,$$$,Chelsea,Outdoor seating,Ethiopian restaurant in Chelsea with outdoor seating atmosphere. $$$ price range.,3.5,40.706835320031,-73.92162401575159
rest_0919,The French Corner,French,$$,Downtown,Cozy,French restaurant in Downtown with cozy atmosphere. $$ price range.,5.2,40.72857583245927,-73.95672331204008
rest_0920,Golden Garden,Chinese,$$$,Bronx,Fine Dining,Chinese restaurant in Bronx with fine dining atmosphere. $$$ price range.,3.1,40.70565856561468,-73.96260789529872
rest_0921,Cafe German Place,German,$$,Brooklyn,Trendy,German restaurant in Brooklyn with trendy atmosphere. $$ price range.,5.0,40.79444485826943,-73.93582656027014
rest_0922,Bistro Greek Spot,Greek,$,Midtown,Trendy,Greek restaurant in Midtown with trendy atmosphere. $ price range.,4.9,40.71989921389594,-73.95816661358977
rest_0923,The Spanish Spot,Spanish,$,Williamsburg,Outdoor seating,Spanish restaurant in Williamsburg with outdoor seating atmosphere. $ price range.,5.2,40.77509397983633,-73.98986271024468
rest_0924,Bistro Lebanese Place,Lebanese,$$,Midtown,Trendy,Lebanese restaurant in Midtown with trendy atmosphere. $$ price range.,3.2,40.74320189275945,-73.90196312590578
rest_0925,The Turkish House,Turkish,$$,Tribeca,Romantic,Turkish restaurant in Tribeca with romantic atmosphere. $$ price range.,3.2,40.706750254668385,-73.94812990056194
rest_0926,Bistro Turkish Place,Turkish,$,Astoria,Bar atmosphere,Turkish restaurant in Astoria with bar atmosphere atmosphere. $ price range.,3.8,40.77378849848346,-73.92954455719726
rest_0927,Bistro Vietnamese Corner,Vietnamese,$$$,Park Slope,Bar atmosphere,Vietnamese restaurant in Park Slope with bar atmosphere atmosphere. $$$ price range.,3.3,40.742272863689394,-73.96534758320473
rest_0928,Cafe Lebanese Spot,Lebanese,$$$$,Astoria,Family-friendly,Lebanese restaurant in Astoria with family-friendly atmosphere. $$$$ price range.,2.8,40.72053329387068,-73.95169603024411
rest_0929,Kitchen Thai House,Thai,$,Midtown,Casual,Thai restaurant in Midtown with casual atmosphere. $ price range.,3.5,40.726853375606765,-73.97125383351027
rest_0930,Bistro Thai Spot,Thai,$$$$,Williamsburg,Casual,Thai restaurant in Williamsburg with casual atmosphere. $$$$ price range.,4.2,40.760363720055935,-73.9923020532935
rest_0931,Bistro Ethiopian Spot,Ethiopian,$$,Downtown,Romantic,Ethiopian restaurant in Downtown with romantic atmosphere. $$ price range.,4.1,40.70755836138541,-73.90485767791544
rest_0932,Zen Sushi,Japanese,$$$,Manhattan,Outdoor seating,Japanese restaurant in Manhattan with outdoor seating atmosphere. $$$ price range.,3.6,40.759904458715035,-73.93763512217097
rest_0933,The Mexican Corner,Mexican,$$$,Bronx,Upscale,Mexican restaurant in Bronx with upscale atmosphere. $$$ price range.,3.8,40.764850482011866,-73.97325979721425
rest_0934,Kitchen Thai House,Thai,$$$,Bronx,Fast-casual,Thai restaurant in Bronx with fast-casual atmosphere. $$$ price range.,4.6,40.77066298698787,-73.93899925829206
